0 0.9670298390136767 0.5472322491757223 0.9726843599648843 0.7148159936743647 0.6977288245972708
1 0.21608949558037638 0.9762744547762418 0.006230255204589863 0.25298236238344396 0.4347915324044458
2 0.7793829217937525 0.19768507460025309 0.8629932355992223 0.9834006771753128 0.16384224140469872
3 0.5973339439328592 0.008986097667554982 0.3865712826436294 0.044160057931499574 0.9566529677142359
4 0.43614664687979765 0.9489773067815628 0.786305985935061 0.8662892985816985 0.17316542149594816
5 0.07494858701310703 0.6007427213777693 0.16797218371840383 0.7333801675105699 0.4084438601520147
6 0.5279088234179203 0.937571583950942 0.521696122444958 0.10819338288723068 0.15822340718479944
7 0.5452026517032128 0.5244040800684734 0.6376102441259937 0.4014954435902729 0.6498051090193423
8 0.39690000290173266 0.6239161135482231 0.7674049670901238 0.17897391004113083 0.3755757685875424
9 0.5025330593269344 0.6866670799163458 0.25367964866138315 0.5547408629425585 0.6249308440640977
